level_0,index,Code,ISU_CD,Name,Market,Dept,Close,ChangeCode,Changes,ChagesRatio,Open,High,Low,Volume,Amount,Marcap,Stocks,MarketId,Sector,FICS
1362,437,096760,KR7096760004,JW홀딩스,KOSPI,,3025,3,0,0.0,3045,3045,3020,25229,76428555,2236,73924942,STK,지주회사,Pharmaceuticals
1363,28,096770,KR7096770003,SK이노베이션,KOSPI,,95500,1,600,0.63,95600,96300,94500,208145,19871407050,144238,151034776,STK,정유/화학/가스,"Oil, Gas & consumable Fuels"
1365,256,097230,KR7097230007,HJ중공업,KOSPI,,7980,1,250,3.23,7760,8010,7690,2302776,18183772875,6645,83274281,STK,조선/기계/중공업,Construction & Engineering
1366,323,097520,KR7097520001,엠씨넥스,KOSPI,,23550,1,450,1.95,23450,23550,23250,15690,367619500,4233,17977732,STK,자동차 부품,Mobile phone and Mobile accessory
1370,90,097950,KR7097950000,CJ제일제당,KOSPI,,243500,1,1000,0.41,244000,245000,242500,23481,5721478250,36656,15054186,STK,음식료,Food Products
1371,1009,098070,KR7098070006,한텍,KOSDAQ,중견기업부,36850,2,-2050,-5.27,38950,39900,36850,600176,22682342700,4098,11121141,KSQ,반도체 장비,Energy Equipment & service
1373,905,098460,KR7098460009,고영,KOSDAQ,우량기업부,13260,1,110,0.84,13200,13440,13190,727054,9673747705,9103,68654755,KSQ,반도체 장비,Electtronic Equipment & Instruments
1375,997,099190,KR7099190001,아이센스,KOSDAQ,우량기업부,15780,2,-80,-0.5,15850,16000,15720,37478,592830305,4361,27641273,KSQ,진단기기/의료기기,Health Care Equipment & Supplies
1377,972,099320,KR7099320004,쎄트렉아이,KOSDAQ,우량기업부,44000,2,-400,-0.9,44250,44450,43300,35732,1564456500,4818,10951278,KSQ,방위산업,Commercial Services & Supplies
1380,979,099430,KR7099430001,바이오플러스,KOSDAQ,중견기업부,7760,2,-320,-3.96,8080,8100,7750,586970,4601727450,4694,60499659,KSQ,바이오/제약/신약개발,Health Care Equipment & Supplies
1381,1528,099440,KR7099440000,스맥,KOSDAQ,우량기업부,2820,1,15,0.53,2820,2865,2810,170840,483399265,1134,40243394,KSQ,조선/기계/중공업,Machinery
1382,1478,099750,KR7099750002,이지케어텍,KOSDAQ,벤처기업부,17980,2,-80,-0.44,18060,18270,17960,4353,78553780,1228,6834776,KSQ,헬스케어,Health Care Equipment & Supplies
1384,214,100090,KR7100090000,SK오션플랜트,KOSPI,,15270,1,120,0.79,15150,15620,15130,286690,4434800105,9039,59195568,STK,신재생에너지,Energy Equipment & service
1385,1158,100120,KR7100120005,뷰웍스,KOSDAQ,우량기업부,24350,2,-200,-0.81,24650,24650,24150,14505,352410400,2374,9750000,KSQ,진단기기/의료기기,Health Care Equipment & Supplies
1386,1413,100130,KR7100130004,동국S&C,KOSDAQ,중견기업부,2405,1,55,2.34,2360,2440,2330,352162,837229472,1374,57143000,KSQ,조선/기계/중공업,Metal & Mining
1388,510,100250,KR7100250000,진양홀딩스,KOSPI,,3040,1,15,0.5,3020,3040,3010,41385,125221419,1699,55895292,STK,지주회사,Chemicals
1391,1577,100700,KR7100700004,세운메디칼,KOSDAQ,우량기업부,2420,1,20,0.83,2400,2425,2395,57776,139358199,1059,43800000,KSQ,진단기기/의료기기,Health Care Equipment & Supplies
1392,1133,100790,KR7100790005,미래에셋벤처투자,KOSDAQ,우량기업부,4855,2,-425,-8.05,4900,4965,4760,749110,3628008431,2579,53124634,KSQ,창업투자/VC,Diversified Financial Services
1393,247,100840,KR7100840008,SNT에너지,KOSPI,,34550,2,-2750,-7.37,37750,38800,34050,319848,11240646675,7145,20680783,STK,신재생에너지,Energy Equipment & service
1396,1087,101160,KR7101160000,월덱스,KOSDAQ,우량기업부,18240,2,-30,-0.16,18480,18580,18160,32444,593697455,3011,16510993,KSQ,반도체 소재,Semiconductors & Semiconductor Equipment
1400,980,101360,KR7101360006,에코앤드림,KOSDAQ,벤처기업부,26350,2,-250,-0.94,26800,27050,26250,98638,2623928100,4686,17786114,KSQ,이차전지 소재,Chemicals
1402,914,101490,KR7101490001,에스앤에스텍,KOSDAQ,우량기업부,36900,1,250,0.68,37150,37700,36500,134145,4963404025,7915,21451447,KSQ,반도체 소재,Semiconductors & Semiconductor Equipment
1403,461,101530,KR7101530004,해태제과식품,KOSPI,,7070,1,90,1.29,7040,7080,6910,31052,217693595,2058,29116822,STK,음식료,Food Products
1406,945,101730,KR7101730000,위메이드맥스,KOSDAQ,우량기업부,7000,1,120,1.74,6880,7000,6880,19821,137678845,5805,82935616,KSQ,게임,Game Software
1407,1015,101930,KR7101930006,인화정공,KOSDAQ,중견기업부,41500,3,0,0.0,41600,43500,40050,28340,1176142100,3990,9615733,KSQ,조선/기계/중공업,Shipbuilding
1408,1079,101970,KR7101970002,우양에이치씨,KOSDAQ,중견기업부,21500,2,-1100,-4.87,22650,22950,20450,274468,5843345825,3127,14547709,KSQ,음식료,Energy Equipment & service
1409,1255,102120,KR7102120003,어보브반도체,KOSDAQ,우량기업부,10520,1,320,3.14,10440,10590,10220,228885,2387641720,1870,17780753,KSQ,IT하드웨어/반도체,Semiconductors & Semiconductor Equipment
1410,468,102260,KR7102260007,동성케미컬,KOSPI,,4020,1,80,2.03,3980,4375,3940,1470800,6084476788,2017,50176791,STK,정유/화학/가스,Chemicals
1413,451,102460,KR7102460003,이연제약,KOSPI,,11430,1,80,0.7,11430,11570,11300,10846,123639450,2124,18586811,STK,바이오/제약/신약개발,Pharmaceuticals
1414,1026,102710,KR7102710001,이엔에프테크놀로지,KOSDAQ,우량기업부,26500,2,-200,-0.75,27050,27100,26300,46539,1242661375,3786,14287836,KSQ,반도체 소재,Semiconductors & Semiconductor Equipment
1415,1050,102940,KR7102940004,코오롱생명과학,KOSDAQ,중견기업부,28050,2,-700,-2.43,28700,28850,27850,29198,823220325,3484,12423387,KSQ,바이오/제약/신약개발,Pharmaceuticals
1416,151,103140,KR7103140000,풍산,KOSPI,,57100,1,1300,2.33,56400,57900,56300,212765,12158548050,16001,28024278,STK,철강/비철금속,Metal & Mining
1418,184,103590,KR7103590006,일진전기,KOSPI,,24050,1,800,3.44,23700,24400,23700,374901,9013151875,11468,47685390,STK,전력기기,Electrical Equipment
1422,1352,104460,KR7104460001,디와이피엔에프,KOSDAQ,중견기업부,14440,1,140,0.98,14500,14540,14350,16539,239175870,1547,10713625,KSQ,조선/기계/중공업,Machinery
1423,1389,104480,KR7104480009,티케이케미칼,KOSDAQ,우량기업부,1570,1,3,0.19,1566,1654,1565,925666,1495351924,1427,90895434,KSQ,정유/화학/가스,Chemicals
1426,374,104700,KR7104700000,한국철강,KOSPI,,8450,1,60,0.72,8480,8480,8220,25558,214065700,3080,36450000,STK,철강/비철금속,Metal & Mining
1427,1145,104830,KR7104830005,원익머트리얼즈,KOSDAQ,우량기업부,19540,1,260,1.35,19350,19590,19350,34243,666769415,2463,12608000,KSQ,반도체 소재,Semiconductors & Semiconductor Equipment
1429,1076,105550,KR7105550008,엣지파운드리,KOSDAQ,중견기업부,4065,1,220,5.72,3900,4095,3840,740549,2970401849,3145,77382443,KSQ,IT하드웨어/반도체,Auto Components
1430,9,105560,KR7105560007,KB금융,KOSPI,,86900,1,2300,2.72,86300,87300,85300,1432921,124420787700,341976,393528423,STK,은행,Commercial Banks
1431,316,105630,KR7105630008,한세실업,KOSPI,,11140,1,370,3.44,10870,11260,10850,107399,1196980905,4456,40000000,STK,의류,"Textiles,Apparel"
1434,528,105840,KR7105840003,우진,KOSPI,,7850,1,250,3.29,8040,8080,7710,206808,1632180920,1585,20197670,STK,원자력,Machinery
1436,1404,106190,KR7106190002,하이텍팜,KOSDAQ,우량기업부,13160,1,70,0.53,13060,13250,12980,7498,98171195,1399,10633173,KSQ,바이오/제약/신약개발,Pharmaceuticals
1439,509,107590,KR7107590002,미원홀딩스,KOSPI,,73400,1,400,0.55,72700,73500,72700,1802,132255900,1702,2320000,STK,지주회사,Chemicals
1441,1153,107640,KR7107640005,한중엔시에스,KOSDAQ,기술성장기업부,26500,1,100,0.38,27350,27400,26150,154658,4128017900,2400,9057946,KSQ,이차전지 장비,Auto Components
1442,1335,108230,KR7108230004,톱텍,KOSDAQ,벤처기업부,4225,1,45,1.08,4220,4245,4170,69333,292085045,1606,38023245,KSQ,디스플레이 장비,Display and Display accessory
1443,222,108320,KR7108320003,LX세미콘,KOSPI,,53100,1,2300,4.53,51600,56000,50800,102649,5466539000,8636,16264300,STK,IT하드웨어/반도체,Semiconductors & Semiconductor Equipment
1444,1263,108380,KR7108380007,대양전기공업,KOSDAQ,우량기업부,19350,1,850,4.59,18410,19700,18410,158493,3056315420,1851,9567333,KSQ,전력기기,Shipbuilding
1445,985,108490,KR7108490004,로보티즈,KOSDAQ,기술성장기업부,34900,2,-750,-2.1,35500,35750,34500,245002,8561654000,4611,13212660,KSQ,AI,Machinery
1446,405,108670,KR7108670001,LX하우시스,KOSPI,,29400,2,-300,-1.01,29800,29800,29200,12553,369686650,2636,8967670,STK,건자재,Building Products
1447,1038,108860,KR7108860008,셀바스AI,KOSDAQ,우량기업부,13460,2,-20,-0.15,13600,13660,13440,210071,2842069455,3622,26914790,KSQ,AI,Health Care Equipment & Supplies
1450,1264,109610,KR7109610006,에스와이,KOSDAQ,중견기업부,3775,2,-20,-0.53,3805,3815,3770,215619,816856791,1846,48907400,KSQ,건자재,Building Products
1452,1472,109740,KR7109740001,디에스케이,KOSDAQ,벤처기업부,4835,1,780,19.24,4090,4860,4070,151664,678174515,1243,25710390,KSQ,디스플레이 장비,Electtronic Equipment & Instruments
1457,1583,110790,KR7110790003,크리스에프앤씨,KOSDAQ,우량기업부,4460,1,20,0.45,4440,4465,4400,2329,10355576,1045,23430960,KSQ,의류,"Textiles,Apparel"
1458,1136,110990,KR7110990009,디아이티,KOSDAQ,우량기업부,13600,1,270,2.03,13470,13800,13400,58739,794960170,2570,18900000,KSQ,반도체 장비,Display and Display accessory
1460,632,111380,KR7111380002,동인기연,KOSPI,,16800,1,10,0.06,16890,16890,16590,4424,73818335,1029,6128000,STK,의류,"Textiles,Apparel"
1461,1571,111710,KR7111710000,남화산업,KOSDAQ,중견기업부,5170,1,70,1.37,5150,5230,5090,4447,22868350,1064,20588000,KSQ,음식료,Hotel & Leisure
1462,129,111770,KR7111770004,영원무역,KOSPI,,47200,3,0,0.0,47200,47750,46950,27495,1300099750,20915,44311468,STK,의류,"Textiles,Apparel"
1463,903,112040,KR7112040001,위메이드,KOSDAQ,중견기업부,28400,1,400,1.43,28100,28650,28100,63234,1799029050,9641,33948483,KSQ,게임,Game Software
1464,1169,112290,KR7112290002,와이씨켐,KOSDAQ,기술성장기업부,22500,1,650,2.97,22250,22550,21800,79721,1766966900,2274,10110545,KSQ,반도체 소재,Semiconductors & Semiconductor Equipment
1465,150,112610,KR7112610001,씨에스윈드,KOSPI,,38100,1,500,1.33,38000,38750,37900,208002,7983149400,16067,42171403,STK,신재생에너지,Energy Equipment & service
1467,236,114090,KR7114090004,GKL,KOSPI,,12000,1,40,0.33,12030,12050,11890,138136,1652102260,7422,61855670,STK,엔터테인먼트,Hotel & Leisure
1468,1239,114190,KR7114190002,강원에너지,KOSDAQ,우량기업부,7390,1,120,1.65,7300,7510,7300,44040,326895770,1930,26123038,KSQ,이차전지 소재,Electtronic Equipment & Instruments
1471,1161,114810,KR7114810005,한솔아이원스,KOSDAQ,중견기업부,7960,3,0,0.0,8110,8150,7880,90754,723241630,2317,29113174,KSQ,IT하드웨어/반도체,Semiconductors & Semiconductor Equipment
1472,1039,114840,KR7114840002,아이패밀리에스씨,KOSDAQ,벤처기업부,20850,2,-100,-0.48,21100,21250,20600,39027,811571100,3611,17319900,KSQ,화장품,Personal Products
1474,1061,115180,KR7115180002,큐리언트,KOSDAQ,벤처기업부,10200,2,-160,-1.54,10370,10380,9960,142539,1435975980,3302,32381781,KSQ,바이오/제약/신약개발,Pharmaceuticals
1475,1606,115310,KR7115310005,인포바인,KOSDAQ,벤처기업부,31700,1,100,0.32,31900,32200,31150,2630,83427350,1012,3192883,KSQ,IT소프트웨어,Internet Services
1477,935,115450,KR7115450009,HLB테라퓨틱스,KOSDAQ,중견기업부,7710,2,-80,-1.03,7740,7820,7680,210386,1628246085,6495,84245931,KSQ,바이오/제약/신약개발,Pharmaceuticals
1479,1429,115500,KR7115500001,케이씨에스,KOSDAQ,중견기업부,11150,2,-140,-1.24,11400,11470,11130,193311,2172083315,1338,12000000,KSQ,IT소프트웨어,IT Services
1483,448,117580,KR7117580001,대성에너지,KOSPI,,7810,1,40,0.51,7800,7850,7760,20829,162480730,2147,27500000,STK,유틸리티,Gas Utility
1484,1183,117730,KR7117730002,티로보틱스,KOSDAQ,벤처기업부,11640,2,-10,-0.09,11650,11830,11550,209514,2442433970,2186,18782090,KSQ,IT하드웨어/반도체,Machinery
1486,1185,118990,KR7118990001,모트렉스,KOSDAQ,우량기업부,8770,2,-30,-0.34,8910,8930,8760,38108,336792825,2180,24861990,KSQ,자동차 부품,Auto Components
1488,1064,119610,KR7119610004,인터로조,KOSDAQ,중견기업부,24900,0,0,0.0,0,0,0,0,0,3290,13216478,KSQ,헬스케어,Health Care Equipment & Supplies
1490,1457,119830,KR7119830008,아이텍,KOSDAQ,중견기업부,5840,1,70,1.21,5790,5900,5780,86329,503667075,1270,21753275,KSQ,IT하드웨어/반도체,Semiconductors & Semiconductor Equipment
1491,1033,119850,KR7119850006,지엔씨에너지,KOSDAQ,우량기업부,22250,2,-250,-1.11,22450,23150,22100,306196,6923179175,3659,16448909,KSQ,신재생에너지,Electrical Equipment
1492,585,120030,KR7120030002,조선선재,KOSPI,,100700,1,6300,6.67,94600,101100,94600,8265,815499150,1266,1257651,STK,철강/비철금속,Metal & Mining
1493,224,120110,KR7120110002,코오롱인더,KOSPI,,30300,1,150,0.5,30300,30600,30150,56397,1710919400,8338,27519091,STK,정유/화학/가스,Chemicals
1495,1218,121440,KR7121440002,골프존홀딩스,KOSDAQ,우량기업부,4665,2,-20,-0.43,4685,4685,4610,101878,472559467,1998,42836818,KSQ,기타,Leisure Equipment & Products
1496,928,121600,KR7121600001,나노신소재,KOSDAQ,우량기업부,55600,1,400,0.72,56500,56500,55100,34156,1906712400,6781,12196078,KSQ,이차전지 소재,Chemicals
1501,1281,122450,KR7122450000,KX,KOSDAQ,우량기업부,3910,1,120,3.17,3810,3945,3800,217745,844893552,1772,45335964,KSQ,철강/비철금속,Industrial Conglomerates
1502,1046,122640,KR7122640006,예스티,KOSDAQ,벤처기업부,16730,1,3290,24.48,13570,17220,13440,552209,8386813340,3501,20930108,KSQ,디스플레이 장비,Semiconductors & Semiconductor Equipment
1504,891,122870,KR7122870009,와이지엔터테인먼트,KOSDAQ GLOBAL,우량기업부,63500,1,1100,1.76,62500,64800,62100,129374,8239267550,11868,18691049,KSQ,엔터테인먼트,Media
1505,404,122900,KR7122900004,아이마켓코리아,KOSPI,,7950,1,50,0.63,7920,7950,7900,18021,142899950,2657,33428840,STK,유통,Internet Retail
1506,1254,122990,KR7122990005,와이솔,KOSDAQ,우량기업부,6760,1,10,0.15,6770,6830,6740,64429,436722660,1870,27671533,KSQ,IT하드웨어/반도체,Mobile phone and Mobile accessory
1508,1362,123040,KR7123040008,엠에스오토텍,KOSDAQ,우량기업부,2400,1,45,1.91,2355,2405,2345,174762,415615554,1503,62628299,KSQ,자동차 부품,Auto Components
1509,1265,123330,KR7123330003,제닉,KOSDAQ,벤처기업부,23150,2,-100,-0.43,23000,23300,22250,59121,1339220275,1844,7968680,KSQ,화장품,Personal Products
1510,1435,123410,KR7123410003,코리아에프티,KOSDAQ,우량기업부,4730,1,10,0.21,4770,4780,4695,72913,344311115,1316,27841064,KSQ,자동차 부품,Auto Components
1513,615,123690,KR7123690000,한국화장품,KOSPI,,6950,1,30,0.43,6920,6970,6840,42689,294851490,1116,16068000,STK,화장품,Personal Products
1516,1149,123860,KR7123860009,아나패스,KOSDAQ,벤처기업부,19970,1,310,1.58,19710,19990,19680,25752,511625460,2421,12123415,KSQ,반도체,Display and Display accessory
1517,389,123890,KR7123890006,한국자산신탁,KOSPI,,2315,1,20,0.87,2300,2330,2285,133977,309254307,2832,122373926,STK,기타금융,Real Estate
1518,1367,124500,KR7124500000,아이티센,KOSDAQ,중견기업부,6410,2,-20,-0.31,6450,6520,6400,119416,769397945,1487,23204527,KSQ,IT소프트웨어,Metal & Mining
1519,1551,124560,KR7124560004,태웅로직스,KOSDAQ,우량기업부,2895,1,45,1.58,2865,2895,2840,113851,327503668,1097,37916584,KSQ,운송/항공/물류,Marine
1521,1318,126340,KR7126340009,비나텍,KOSDAQ,우량기업부,25800,1,300,1.18,26000,26250,25250,17963,465068325,1644,6372438,KSQ,신재생에너지,Electrical Equipment
1522,370,126560,KR7126560002,현대퓨처넷,KOSPI,,2860,1,25,0.88,2840,2865,2835,48175,137156490,3151,110202945,STK,미디어,Personal Products
1523,1262,126600,KR7126600006,BGF에코머티리얼즈,KOSDAQ,우량기업부,2950,1,50,1.72,2900,3020,2880,98604,291367457,1851,62766899,KSQ,건자재,Auto Components
1525,1152,126700,KR7126700004,하이비젼시스템,KOSDAQ,우량기업부,16110,1,210,1.32,15950,16130,15890,53345,853178540,2407,14942112,KSQ,디스플레이 장비,Mobile phone and Mobile accessory
1526,392,126720,KR7126720002,수산인더스트리,KOSPI,,19730,1,310,1.6,19750,19790,19350,17873,351826380,2818,14286000,STK,음식료,Energy Equipment & service
1527,1580,126730,KR7126730001,코칩,KOSDAQ,벤처기업부,12380,1,210,1.73,12180,12450,12130,35070,431377120,1052,8503460,KSQ,이차전지 배터리,Electrical Equipment
1529,1182,127120,KR7127120004,제이에스링크,KOSDAQ,벤처기업부,9010,2,-230,-2.49,9500,9500,8620,96922,874099090,2197,24384390,KSQ,IT소프트웨어,Biotechnology
1534,552,128820,KR7128820008,대성산업,KOSPI,,3190,1,20,0.63,3195,3250,3175,183267,588555895,1443,45235478,STK,정유/화학/가스,"Oil, Gas & consumable Fuels"
1535,107,128940,KR7128940004,한미약품,KOSPI,,240000,2,-500,-0.21,241500,242500,239000,19447,4678775000,30746,12810991,STK,바이오/제약/신약개발,Pharmaceuticals
1541,342,130660,KR7130660004,한전산업,KOSPI,,11610,1,820,7.6,12270,12420,11410,1852715,21991679870,3784,32600000,STK,전력기기,Energy Equipment & service
1543,1598,131030,KR7131030009,옵투스제약,KOSDAQ,우량기업부,6330,3,0,0.0,6360,6410,6260,25411,161327720,1022,16153162,KSQ,바이오/제약/신약개발,Pharmaceuticals
1548,971,131290,KR7131290009,티에스이,KOSDAQ,우량기업부,43800,1,1150,2.7,43650,44350,43300,47364,2071598500,4844,11061429,KSQ,반도체 장비,Semiconductors & Semiconductor Equipment
1549,1252,131370,KR7131370009,알서포트,KOSDAQ,우량기업부,3515,2,-35,-0.99,3545,3680,3505,395958,1405444448,1872,53267083,KSQ,IT소프트웨어,Software
1552,973,131970,KR7131970006,두산테스나,KOSDAQ GLOBAL,우량기업부,24800,1,350,1.43,24850,25050,24400,51486,1271713100,4793,19327238,KSQ,반도체 장비,Semiconductors & Semiconductor Equipment
1556,505,134380,KR7134380005,미원화학,KOSPI,,79400,1,500,0.63,78900,79500,78900,121,9606500,1746,2199268,STK,정유/화학/가스,Chemicals
1557,1588,134580,KR7134580000,탑코미디어,KOSDAQ,중견기업부,2105,2,-25,-1.17,2190,2215,2100,109487,234215413,1037,49294149,KSQ,미디어,Media
1560,1068,136480,KR7136480001,하림,KOSDAQ,우량기업부,3070,3,0,0.0,3070,3080,3055,192529,590358126,3260,106209702,KSQ,음식료,Food Products
1561,560,136490,KR7136490000,선진,KOSPI,,5950,1,70,1.19,5870,5950,5800,50449,296147210,1414,23779604,STK,음식료,Food Products
1562,1377,136540,KR7136540002,윈스테크넷,KOSDAQ,우량기업부,11870,1,170,1.45,11820,11920,11610,18014,211301860,1457,12279746,KSQ,IT소프트웨어,Software
1564,185,137310,KR7137310009,에스디바이오센서,KOSPI,,9300,2,-10,-0.11,9320,9490,9300,70196,658790415,11322,121749102,STK,진단기기/의료기기,Health Care Equipment & Supplies
1565,902,137400,KR7137400008,피엔티,KOSDAQ GLOBAL,우량기업부,41650,1,550,1.34,41800,42050,41400,79226,3306448400,9888,23743086,KSQ,이차전지 장비,Electtronic Equipment & Instruments
1568,14,138040,KR7138040001,메리츠금융지주,KOSPI,,119100,1,200,0.17,119000,120500,118900,200574,23968672700,219893,184629173,STK,지주회사,Capital Markets
1572,424,138490,KR7138490008,코오롱ENP,KOSPI,,6320,1,110,1.77,6400,6740,6200,1319044,8539578195,2401,38000000,STK,이차전지 소재,Chemicals
1573,1170,138610,KR7138610001,나이벡,KOSDAQ,기술성장기업부,20750,2,-1050,-4.82,21800,22200,20200,99969,2141963950,2260,10893117,KSQ,바이오/제약/신약개발,Health Care Equipment & Supplies
1574,96,138930,KR7138930003,BNK금융지주,KOSPI,,10570,2,-30,-0.28,10570,10740,10480,995056,10578075580,33653,318383519,STK,지주회사,Commercial Banks
1575,147,139130,KR7139130009,iM금융지주,KOSPI,,9710,1,30,0.31,9700,9750,9680,443354,4309284540,16156,166392833,STK,지주회사,Commercial Banks
1576,114,139480,KR7139480008,이마트,KOSPI,,91300,1,1800,2.01,89900,92600,89700,221856,20246191050,25450,27875819,STK,유통,Distributors
1578,543,139990,KR7139990006,아주스틸,KOSPI,,3885,2,-85,-2.14,3970,3990,3880,27366,107107363,1505,38755414,STK,철강/비철금속,Metal & Mining
1580,894,140410,KR7140410002,메지온,KOSDAQ,중견기업부,38750,1,550,1.44,38050,39550,38050,81719,3181223000,11627,30007340,KSQ,바이오/제약/신약개발,Food Products
1583,1402,140670,KR7140670001,알에스오토메이션,KOSDAQ,벤처기업부,15080,1,110,0.73,15050,15260,15000,101568,1535329360,1402,9303140,KSQ,전력기기,Machinery
1584,877,140860,KR7140860008,파크시스템스,KOSDAQ,우량기업부,216000,1,3500,1.65,213500,217000,211000,25638,5518670000,15098,6989977,KSQ,반도체 장비,Electtronic Equipment & Instruments
1587,856,141080,KR7141080002,리가켐바이오,KOSDAQ GLOBAL,기술성장기업부,111500,2,-1900,-1.68,112500,114600,111400,180086,20341433100,40820,36610338,KSQ,바이오/제약/신약개발,Pharmaceuticals
1588,1512,142210,KR7142210004,유니트론텍,KOSDAQ,우량기업부,6030,2,-40,-0.66,6100,6210,5890,341240,2045796000,1160,19246092,KSQ,IT하드웨어/반도체,Semiconductors & Semiconductor Equipment
1591,1288,143160,KR7143160000,아이디스,KOSDAQ,우량기업부,16360,2,-20,-0.12,16400,16580,16210,14277,233195330,1753,10716390,KSQ,IT하드웨어/반도체,Security system equipment
1593,1256,143240,KR7143240000,사람인,KOSDAQ,우량기업부,15950,1,50,0.31,16000,16000,15750,20766,328994470,1867,11709263,KSQ,IT소프트웨어,Commercial Services & Supplies
1595,1057,144510,KR7144510005,지씨셀,KOSDAQ,우량기업부,21200,2,-350,-1.62,21450,21700,21200,17789,380663200,3349,15800344,KSQ,바이오/제약/신약개발,Health Care Equipment & Supplies
1596,1210,144960,KR7144960002,뉴파워프라즈마,KOSDAQ,우량기업부,4720,1,20,0.43,4725,4750,4660,59488,280651930,2062,43692624,KSQ,반도체 장비,Semiconductors & Semiconductor Equipment
1597,854,145020,KR7145020004,휴젤,KOSDAQ GLOBAL,우량기업부,360000,2,-1000,-0.28,364000,366000,356000,31511,11376802750,45374,12604033,KSQ,바이오/제약/신약개발,Biotechnology
1601,228,145720,KR7145720009,덴티움,KOSPI,,74000,2,-500,-0.67,75000,76000,74000,30931,2311600200,8190,11068830,STK,헬스케어,Health Care Equipment & Supplies
1602,298,145990,KR7145990008,삼양사,KOSPI,,47750,1,700,1.49,47500,47850,47250,12508,595694875,4924,10313449,STK,음식료,Food Products
1604,1540,146320,KR7146320007,비씨엔씨,KOSDAQ,벤처기업부,8710,1,230,2.71,8620,8770,8600,15581,135084395,1114,12797923,KSQ,화장품,Semiconductors & Semiconductor Equipment
1606,1483,147830,KR7147830004,제룡산업,KOSDAQ,벤처기업부,6070,1,120,2.02,5980,6170,5980,190119,1155695760,1214,20000000,KSQ,건자재,Metal & Mining
1607,1130,148150,KR7148150006,세경하이테크,KOSDAQ,우량기업부,7300,1,130,1.81,7230,7330,7200,192154,1396560455,2617,35860429,KSQ,IT하드웨어/반도체,Mobile phone and Mobile accessory
1611,1445,149950,KR7149950008,아바텍,KOSDAQ,중견기업부,8270,1,60,0.73,8260,8270,8170,7699,63138430,1290,15607500,KSQ,디스플레이 패널,Display and Display accessory
1613,1111,151860,KR7151860004,KG에코솔루션,KOSDAQ,우량기업부,5710,1,160,2.88,5600,5730,5500,155949,879798905,2803,49103002,KSQ,건설,Automobiles
1622,1417,156100,KR7156100000,엘앤케이바이오,KOSDAQ,벤처기업부,6840,1,60,0.88,6700,6870,6650,29931,203022460,1363,19936743,KSQ,진단기기/의료기기,Health Care Equipment & Supplies
1623,1400,158430,KR7158430009,아톤,KOSDAQ,벤처기업부,5680,1,50,0.89,5650,5720,5600,412203,2335916000,1408,24798851,KSQ,IT소프트웨어,Software
1625,1453,159580,KR7159580000,제로투세븐,KOSDAQ,중견기업부,6360,2,-40,-0.63,6370,6540,6260,662565,4221889815,1274,20032636,KSQ,유통/소매,Personal Products
1627,898,160190,KR7160190005,하이젠알앤엠,KOSDAQ,중견기업부,33900,1,100,0.3,34200,34500,33300,110206,3730975225,10471,30888000,KSQ,전력기기,Machinery
1629,1458,160980,KR7160980009,싸이맥스,KOSDAQ,우량기업부,11610,1,140,1.22,11530,11710,11510,41791,485141380,1268,10924243,KSQ,반도체 장비,Semiconductors & Semiconductor Equipment
1630,290,161000,KR7161000005,애경케미칼,KOSPI,,10360,4,2390,29.99,9230,10360,9130,6070969,60079077110,5040,48648709,STK,정유/화학/가스,Chemicals
1631,72,161390,KR7161390000,한국타이어앤테크놀로지,KOSPI,,40300,1,400,1.0,40000,40450,39950,299925,12059655750,49921,123875069,STK,자동차 부품,Auto Components
1632,923,161580,KR7161580006,필옵틱스,KOSDAQ,중견기업부,32600,1,750,2.35,32400,33050,31850,242771,7864883225,7460,22885732,KSQ,디스플레이 장비,Electtronic Equipment & Instruments
1633,142,161890,KR7161890009,한국콜마,KOSPI,,74600,2,-900,-1.19,75500,75700,73100,242945,17994389750,17609,23605077,STK,화장품,Personal Products
1635,1314,163280,KR7163280001,에어레인,KOSDAQ,기술성장기업부,20300,1,50,0.25,20250,21050,20150,582749,11958838075,1659,8174789,KSQ,통신,Chemicals
1637,1526,163730,KR7163730005,핑거,KOSDAQ,벤처기업부,12170,1,300,2.53,11870,12600,11800,1573936,19522774580,1139,9365608,KSQ,IT소프트웨어,IT Services
1638,950,166090,KR7166090001,하나머티리얼즈,KOSDAQ GLOBAL,우량기업부,28550,1,650,2.33,28550,29150,28300,162863,4665002275,5646,19777674,KSQ,반도체 소재,Semiconductors & Semiconductor Equipment
1639,1503,166480,KR7166480004,코아스템켐온,KOSDAQ,중견기업부,3560,1,135,3.94,3450,4310,3435,5097178,20042554082,1170,32870376,KSQ,바이오/제약/신약개발,Biotechnology
1641,1204,168360,KR7168360006,펨트론,KOSDAQ,벤처기업부,9830,2,-170,-1.7,10240,10260,9300,241786,2388027270,2092,21288284,KSQ,반도체 장비,Electtronic Equipment & Instruments
1645,322,170900,KR7170900005,동아에스티,KOSPI,,45500,1,200,0.44,45350,45850,45100,9035,411405875,4255,9352645,STK,바이오/제약/신약개발,Pharmaceuticals
1646,1592,170920,KR7170920003,엘티씨,KOSDAQ,벤처기업부,10360,1,140,1.37,10310,10400,10160,42944,441252780,1028,9927212,KSQ,반도체 소재,Semiconductors & Semiconductor Equipment
