Code,ISU_CD,Name,Market,Dept,Close,ChangeCode,Changes,ChagesRatio,Open,High,Low,Volume,Amount,Marcap,Stocks,MarketId,Sector,FICS
138930,KR7138930003,BNK금융지주,KOSPI,,10510,2,-40,-0.38,10440,10640,10380,376083,3972756045,33462,318383519,STK,지주회사,Commercial Banks
139130,KR7139130009,iM금융지주,KOSPI,,10580,2,-40,-0.38,10530,10640,10530,108944,1154680575,17604,166392833,STK,지주회사,Commercial Banks
139480,KR7139480008,이마트,KOSPI,,86200,1,3400,4.11,83200,86700,83000,196770,16770615650,23787,27595819,STK,유통,Distributors
139990,KR7139990006,아주스틸,KOSPI,,3835,3,0,0.0,3840,3850,3815,3940,15067255,1486,38755414,STK,철강/비철금속,Metal & Mining
140410,KR7140410002,메지온,KOSDAQ,중견기업부,42200,1,3650,9.47,38950,42550,38950,235993,9704770650,12663,30007340,KSQ,바이오/제약/신약개발,Food Products
140670,KR7140670001,알에스오토메이션,KOSDAQ,벤처기업부,15910,2,-130,-0.81,16440,16480,15410,333136,5281020500,1480,9303140,KSQ,전력기기,Machinery
140860,KR7140860008,파크시스템스,KOSDAQ,우량기업부,233000,2,-1500,-0.64,231500,234000,230500,5028,1167439750,16286,6989977,KSQ,반도체 장비,Electtronic Equipment & Instruments
141080,KR7141080002,리가켐바이오,KOSDAQ GLOBAL,기술성장기업부,101900,1,3600,3.66,97700,102300,96500,175210,17577298150,37305,36610338,KSQ,바이오/제약/신약개발,Pharmaceuticals
142210,KR7142210004,유니트론텍,KOSDAQ,우량기업부,6090,2,-70,-1.14,6190,6220,6050,107464,657381565,1172,19246092,KSQ,IT하드웨어/반도체,Semiconductors & Semiconductor Equipment
143160,KR7143160000,아이디스,KOSDAQ,우량기업부,16140,1,20,0.12,16210,16330,16000,21437,347256790,1729,10716390,KSQ,IT하드웨어/반도체,Security system equipment
143240,KR7143240000,사람인,KOSDAQ,우량기업부,15240,2,-280,-1.8,15530,15600,15220,27994,430112850,1784,11709263,KSQ,IT소프트웨어,Commercial Services & Supplies
144510,KR7144510005,지씨셀,KOSDAQ,중견기업부,20550,1,100,0.49,20250,21050,20250,12605,259887050,3246,15800344,KSQ,바이오/제약/신약개발,Health Care Equipment & Supplies
144960,KR7144960002,뉴파워프라즈마,KOSDAQ,우량기업부,4935,2,-50,-1.0,4985,4995,4900,45234,223082200,2156,43692624,KSQ,반도체 장비,Semiconductors & Semiconductor Equipment
145020,KR7145020004,휴젤,KOSDAQ GLOBAL,우량기업부,349500,1,3500,1.01,343000,353000,340000,29124,10145431500,44051,12604033,KSQ,바이오/제약/신약개발,Biotechnology
145720,KR7145720009,덴티움,KOSPI,,63600,2,-100,-0.16,63900,64000,63100,30776,1955989150,7039,11068830,STK,진단기기/의료기기,Health Care Equipment & Supplies
145990,KR7145990008,삼양사,KOSPI,,47850,2,-150,-0.31,47700,48050,47550,2831,135147075,4934,10313449,STK,음식료,Food Products
146320,KR7146320007,비씨엔씨,KOSDAQ,벤처기업부,9210,1,790,9.38,8450,9610,8380,122440,1116366625,1178,12797923,KSQ,화장품,Semiconductors & Semiconductor Equipment
147830,KR7147830004,제룡산업,KOSDAQ,벤처기업부,6100,2,-120,-1.93,6270,6270,6050,73973,452627780,1220,20000000,KSQ,전력기기,Metal & Mining
148150,KR7148150006,세경하이테크,KOSDAQ,우량기업부,7100,2,-200,-2.74,7240,7250,7080,77051,549552745,2546,35860429,KSQ,디스플레이 소재,Mobile phone and Mobile accessory
149950,KR7149950008,아바텍,KOSDAQ,우량기업부,8720,2,-60,-0.68,8850,8850,8610,8932,77398405,1360,15607500,KSQ,디스플레이 패널,Display and Display accessory
151860,KR7151860004,KG에코솔루션,KOSDAQ,우량기업부,5700,3,0,0.0,5700,5740,5630,48365,275854710,2713,47603002,KSQ,건설,Automobiles
156100,KR7156100000,엘앤케이바이오,KOSDAQ,벤처기업부,6490,2,-100,-1.52,6540,6600,6440,14484,93982795,1293,19936743,KSQ,진단기기/의료기기,Health Care Equipment & Supplies
158430,KR7158430009,아톤,KOSDAQ,벤처기업부,5800,2,-140,-2.36,5960,6030,5770,636824,3766920890,1438,24798851,KSQ,IT소프트웨어,Software
159580,KR7159580000,제로투세븐,KOSDAQ,중견기업부,5400,2,-120,-2.17,5560,5560,5370,178799,974294330,1081,20032636,KSQ,유통/소매,Personal Products
160190,KR7160190005,하이젠알앤엠,KOSDAQ,중견기업부,38200,2,-200,-0.52,40200,40950,37250,304049,11783178225,11799,30888000,KSQ,로봇,Machinery
160980,KR7160980009,싸이맥스,KOSDAQ,우량기업부,12240,2,-10,-0.08,12250,12450,12130,51604,634640310,1337,10924243,KSQ,반도체 장비,Semiconductors & Semiconductor Equipment
161000,KR7161000005,애경케미칼,KOSPI,,10280,2,-350,-3.29,10650,10660,10200,329808,3405844535,5001,48648709,STK,정유/화학/가스,Chemicals
161390,KR7161390000,한국타이어앤테크놀로지,KOSPI,,40150,2,-150,-0.37,39900,40500,39900,45023,1811048350,49735,123875069,STK,자동차 부품,Auto Components
161580,KR7161580006,필옵틱스,KOSDAQ,중견기업부,33300,2,-650,-1.91,34650,34750,33250,301177,10173176675,7620,22885732,KSQ,디스플레이 장비,Electtronic Equipment & Instruments
161890,KR7161890009,한국콜마,KOSPI,,83400,2,-1000,-1.18,84400,84400,82200,109672,9111961050,19686,23605077,STK,화장품,Personal Products
163280,KR7163280001,에어레인,KOSDAQ,기술성장기업부,20650,2,-50,-0.24,20450,22000,20200,1415351,29989454675,1688,8174789,KSQ,AI,Chemicals
163560,KR7163560006,동일고무벨트,KOSPI,,7410,2,-80,-1.07,7490,7520,7370,38411,284540530,1029,13900000,STK,자동차 부품,Chemicals
163730,KR7163730005,핑거,KOSDAQ,벤처기업부,12200,2,-220,-1.77,12450,12490,12110,133050,1624433365,1142,9365608,KSQ,IT소프트웨어,IT Services
166090,KR7166090001,하나머티리얼즈,KOSDAQ GLOBAL,우량기업부,31750,2,-400,-1.24,31700,32900,31500,59803,1912566300,6279,19777674,KSQ,반도체 소재,Semiconductors & Semiconductor Equipment
166480,KR7166480004,코아스템켐온,KOSDAQ,벤처기업부,3275,1,5,0.15,3275,3300,3215,29044,94806870,1076,32870376,KSQ,바이오/제약/신약개발,Biotechnology
168360,KR7168360006,펨트론,KOSDAQ,우량기업부,9450,2,-570,-5.69,10020,10020,9430,117675,1126868455,2011,21288284,KSQ,반도체 장비,Electtronic Equipment & Instruments
170900,KR7170900005,동아에스티,KOSPI,,47500,2,-800,-1.66,48250,48250,47150,9342,442300225,4442,9352645,STK,바이오/제약/신약개발,Pharmaceuticals
170920,KR7170920003,엘티씨,KOSDAQ,벤처기업부,11280,2,-70,-0.62,11440,11440,11090,79925,897450300,1119,9927212,KSQ,이차전지 소재,Semiconductors & Semiconductor Equipment
171090,KR7171090004,선익시스템,KOSDAQ,중견기업부,38050,2,-650,-1.68,38750,38950,37950,22789,872598250,3628,9537005,KSQ,디스플레이 장비,Display and Display accessory
175140,KR7175140003,휴먼테크놀로지,KOSDAQ,투자주의환기종목(소속부없음),4955,1,125,2.59,4830,4955,4760,52272,254024420,1228,24798012,KSQ,건자재,Household Durables
175330,KR7175330000,JB금융지주,KOSPI,,17860,1,40,0.22,17630,17960,17620,139291,2486377920,34631,193907972,STK,지주회사,Commercial Banks
176750,KR7176750008,듀켐바이오,KOSDAQ,기술성장기업부,10870,2,-330,-2.95,11270,11270,10730,21143,230039445,3093,28455220,KSQ,바이오/제약/신약개발,Pharmaceuticals
178320,KR7178320008,서진시스템,KOSDAQ,벤처기업부,22800,1,400,1.79,22600,22900,22400,123729,2806308525,12824,56247954,KSQ,전력기기,Electtronic Equipment & Instruments
178920,KR7178920005,PI첨단소재,KOSPI,,17570,1,250,1.44,17220,17610,17110,84241,1472851085,5159,29366322,STK,디스플레이 소재,Chemicals
179290,KR7179290002,엠아이텍,KOSDAQ,우량기업부,8100,2,-50,-0.61,8140,8180,8050,45077,365259880,2621,32365678,KSQ,진단기기/의료기기,Health Care Equipment & Supplies
179900,KR7179900006,유티아이,KOSDAQ,벤처기업부,22550,2,-250,-1.1,22600,23000,22450,13039,295896250,4048,17952629,KSQ,IT하드웨어/반도체,Mobile phone and Mobile accessory
180640,KR7180640005,한진칼,KOSPI,,125800,2,-24800,-16.47,159300,160500,123800,837292,115511839700,83986,66762279,STK,지주회사,Airlines
181710,KR7181710005,NHN,KOSPI,,20500,1,300,1.49,20200,20550,20050,46304,942267050,6922,33766123,STK,IT소프트웨어,IT Services
182360,KR7182360008,큐브엔터,KOSDAQ,우량기업부,18160,2,-90,-0.49,18500,18720,18100,56737,1041899140,2724,15002490,KSQ,엔터테인먼트,Media
183190,KR7183190008,아세아시멘트,KOSPI,,11210,2,-80,-0.71,11290,11290,11160,17849,199931790,4186,37346770,STK,건자재,Construction Materials
183300,KR7183300003,코미코,KOSDAQ GLOBAL,우량기업부,60700,2,-1600,-2.57,61700,62500,60700,39601,2434490000,6349,10460684,KSQ,반도체 장비,Semiconductors & Semiconductor Equipment
185750,KR7185750007,종근당,KOSPI,,82050,2,-850,-1.03,82000,84000,81600,5881,483260400,11325,13802780,STK,바이오/제약/신약개발,Pharmaceuticals
187420,KR7187420005,HLB제넥스,KOSDAQ,기술성장기업부,3570,1,5,0.14,3630,3650,3540,23089,82906780,1040,29135882,KSQ,바이오/제약/신약개발,Biotechnology
189300,KR7189300007,인텔리안테크,KOSDAQ,우량기업부,39500,2,-1050,-2.59,40500,40800,39450,40691,1628699575,4239,10733334,KSQ,통신,Commuications Equipment
190510,KR7190510008,나무가,KOSDAQ,우량기업부,13620,2,-40,-0.29,13860,13860,13580,16977,231816140,2054,15082257,KSQ,IT하드웨어/반도체,Mobile phone and Mobile accessory
191420,KR7191420009,테고사이언스,KOSDAQ,벤처기업부,17440,2,-510,-2.84,17810,17950,17280,5877,102972640,1414,8108834,KSQ,바이오/제약/신약개발,Biotechnology
192080,KR7192080000,더블유게임즈,KOSPI,,52600,2,-200,-0.38,52500,53200,52200,31046,1633764500,11306,21495906,STK,게임,Game Software
192400,KR7192400000,쿠쿠홀딩스,KOSPI,,28050,2,-300,-1.06,28350,28450,27750,17330,487281800,9975,35562185,STK,가전제품,Household Durables
192440,KR7192440006,슈피겐코리아,KOSDAQ,우량기업부,25750,2,-350,-1.34,26350,26400,25750,7081,184784775,1600,6216363,KSQ,유통,Mobile phone and Mobile accessory
192650,KR7192650000,드림텍,KOSPI,,6070,2,-130,-2.1,6200,6210,6070,114187,695889530,4181,68890041,STK,IT하드웨어/반도체,Mobile phone and Mobile accessory
192820,KR7192820009,코스맥스,KOSPI,,209000,2,-5000,-2.34,210500,214500,208000,38719,8131636750,23720,11349509,STK,화장품,Personal Products
194370,KR7194370003,제이에스코퍼레이션,KOSPI,,8620,2,-20,-0.23,8720,8720,8580,55216,475779040,2409,27958128,STK,의류,"Textiles,Apparel"
194480,KR7194480000,데브시스터즈,KOSDAQ,벤처기업부,37100,2,-100,-0.27,36900,37600,36650,64516,2389254075,4525,12198150,KSQ,게임,Game Software
194700,KR7194700001,노바렉스,KOSDAQ,우량기업부,15100,1,700,4.86,14620,16060,14060,1514639,22960472160,2831,18754848,KSQ,헬스케어,Food Products
195870,KR7195870001,해성디에스,KOSPI,,20250,2,-150,-0.74,20500,20550,19990,54861,1106193580,3442,17000000,STK,IT하드웨어/반도체,Semiconductors & Semiconductor Equipment
195940,KR7195940002,HK이노엔,KOSDAQ GLOBAL,우량기업부,41350,1,450,1.1,40900,41600,40750,78951,3255217325,11714,28329891,KSQ,바이오/제약/신약개발,Pharmaceuticals
196170,KR7196170005,알테오젠,KOSDAQ GLOBAL,우량기업부,330000,2,-5000,-1.49,328000,331000,321500,264805,86537010250,175952,53318828,KSQ,바이오/제약/신약개발,Biotechnology
199550,KR7199550005,레이저옵텍,KOSDAQ,벤처기업부,9430,1,180,1.95,9230,9840,9090,266386,2537150340,1135,12044791,KSQ,미용기기,Health Care Equipment & Supplies
199800,KR7199800004,툴젠,KOSDAQ,기술성장기업부,32500,1,250,0.78,32000,32750,31400,15590,497667900,2780,8556355,KSQ,바이오/제약/신약개발,Biotechnology
199820,KR7199820002,제일일렉트릭,KOSDAQ,우량기업부,9050,2,-200,-2.16,9360,9360,8960,97450,885802750,2010,22220000,KSQ,전력기기,Electrical Equipment
200130,KR7200130003,콜마비앤에이치,KOSDAQ GLOBAL,우량기업부,14120,3,0,0.0,14160,14260,14000,44375,627813515,4153,29415558,KSQ,헬스케어,Food Products
200350,KR7200350007,아티스트스튜디오,KOSDAQ,기술성장기업부,18860,1,260,1.4,18590,18980,18470,86121,1616660865,1885,9996025,KSQ,엔터테인먼트,Media
200670,KR7200670008,휴메딕스,KOSDAQ,우량기업부,41650,2,-1100,-2.57,42800,42850,41650,64860,2735150200,4677,11229930,KSQ,바이오/제약/신약개발,Pharmaceuticals
200710,KR7200710002,에이디테크놀로지,KOSDAQ,중견기업부,15940,2,-310,-1.91,16110,16550,15920,33087,531654045,2142,13440822,KSQ,IT하드웨어/반도체,Semiconductors & Semiconductor Equipment
200880,KR7200880003,서연이화,KOSPI,,11800,2,-150,-1.26,11950,12010,11790,39387,466259415,3189,27028437,STK,자동차 부품,Auto Components
203400,KR7203400007,에이비온,KOSDAQ,기술성장기업부,6220,2,-260,-4.01,6830,7890,6220,1593791,11162022635,1781,28637415,KSQ,바이오/제약/신약개발,Pharmaceuticals
203650,KR7203650007,드림시큐리티,KOSDAQ,중견기업부,3555,2,-10,-0.28,3570,3605,3540,219716,783221305,1799,50605754,KSQ,IT소프트웨어,Commercial Services & Supplies
204270,KR7204270003,제이앤티씨,KOSDAQ,중견기업부,15090,2,-620,-3.95,15670,15670,15020,89696,1364564895,8729,57848466,KSQ,자동차 부품,Mobile phone and Mobile accessory
204320,KR7204320006,HL만도,KOSPI,,36450,2,-800,-2.15,36800,36850,36400,104427,3817815025,17115,46957120,STK,자동차 부품,Auto Components
204610,KR7204610000,티쓰리,KOSDAQ,벤처기업부,1634,2,-13,-0.79,1647,1652,1611,87093,142258447,1001,61321720,KSQ,IT소프트웨어,Game Software
204620,KR7204620009,글로벌텍스프리,KOSDAQ,중견기업부,5270,2,-430,-7.54,5670,5680,5010,4157577,21673184110,3703,70283330,KSQ,유통,Consumer Finance
205100,KR7205100001,엑셈,KOSDAQ,벤처기업부,2175,1,30,1.4,2145,2205,2135,364023,795969836,1554,71462308,KSQ,IT소프트웨어,IT Services
205470,KR7205470008,휴마시스,KOSDAQ,우량기업부,1368,1,21,1.56,1347,1375,1337,471927,641287433,1769,129375009,KSQ,진단기기/의료기기,Health Care Equipment & Supplies
205500,KR7205500002,넥써쓰,KOSDAQ,중견기업부,2380,2,-90,-3.64,2495,2495,2355,111414,268318580,1392,58507699,KSQ,IT소프트웨어,Game Software
206560,KR7206560005,덱스터,KOSDAQ,기술성장기업부,7060,2,-30,-0.42,7090,7160,6960,41839,294528510,1794,25411736,KSQ,엔터테인먼트,Media
206640,KR7206640005,바디텍메드,KOSDAQ,우량기업부,16260,1,140,0.87,16200,16340,16110,48152,780777150,3818,23486560,KSQ,진단기기/의료기기,Health Care Equipment & Supplies
206650,KR7206650004,유바이오로직스,KOSDAQ,기술성장기업부,13040,1,200,1.56,12790,13100,12440,245756,3125899030,4775,36624236,KSQ,바이오/제약/신약개발,Biotechnology
207760,KR7207760000,미스터블루,KOSDAQ,중견기업부,1531,2,-19,-1.23,1565,1645,1519,3237475,5147168323,1271,83079783,KSQ,엔터테인먼트,Media
207940,KR7207940008,삼성바이오로직스,KOSPI,,1001000,2,-4000,-0.4,996000,1006000,995000,23303,23288458000,712451,71174000,STK,바이오/제약/신약개발,Biotechnology
208370,KR7208370007,셀바스헬스케어,KOSDAQ,벤처기업부,4955,2,-75,-1.49,5030,5090,4940,212292,1060397632,1275,25740564,KSQ,헬스케어,Health Care Equipment & Supplies
209640,KR7209640002,와이제이링크,KOSDAQ,중견기업부,8765,2,-95,-1.07,8980,8980,8670,78339,689391710,1246,14221573,KSQ,IT하드웨어/반도체,Electtronic Equipment & Instruments
210120,KR7210120002,캔버스엔,KOSDAQ,중견기업부,5840,1,10,0.17,6290,6300,5640,673877,3976088675,1377,23582605,KSQ,AI,Media
210540,KR7210540001,디와이파워,KOSPI,,11930,1,10,0.08,11920,11930,11790,8896,105381955,1317,11041708,STK,조선/기계/중공업,Machinery
210980,KR7210980009,SK디앤디,KOSPI,,8880,2,-120,-1.33,9060,9060,8820,42652,379597770,1653,18617382,STK,건설,Real Estate
211050,KR7211050000,인카금융서비스,KOSDAQ,우량기업부,9090,1,190,2.13,8890,9230,8850,211305,1916059675,4670,51379800,KSQ,보험,Insurance
211270,KR7211270004,AP위성,KOSDAQ,우량기업부,12610,2,-40,-0.32,12700,12750,12500,29890,377116900,1901,15082304,KSQ,방위산업,Commuications Equipment
213420,KR7213420003,덕산네오룩스,KOSDAQ GLOBAL,우량기업부,32200,2,-400,-1.23,32200,32850,32100,14786,478790175,7995,24831179,KSQ,디스플레이 소재,Display and Display accessory
213500,KR7213500002,한솔제지,KOSPI,,8510,2,-80,-0.93,8590,8590,8480,15979,135871595,2025,23800576,STK,기타,Paper & Forest Products
214150,KR7214150005,클래시스,KOSDAQ GLOBAL,우량기업부,65400,1,300,0.46,65300,66300,65100,99805,6553734000,42840,65505659,KSQ,미용기기,Health Care Equipment & Supplies
214180,KR7214180002,헥토이노베이션,KOSDAQ,우량기업부,12820,1,70,0.55,12840,12900,12660,34740,445341110,1682,13124613,KSQ,IT소프트웨어,IT Services
214260,KR7214260002,라파스,KOSDAQ,기술성장기업부,18540,2,-250,-1.33,18850,19030,18120,28540,532234310,1654,8922463,KSQ,바이오/제약/신약개발,Personal Products
214320,KR7214320004,이노션,KOSPI,,17980,2,-120,-0.66,18100,18100,17960,23551,424027515,7192,40000000,STK,미디어,Media
214330,KR7214330003,금호에이치티,KOSPI,,660,1,3,0.46,662,666,650,530102,349545761,1411,213914131,STK,자동차 부품,Auto Components
214370,KR7214370009,케어젠,KOSDAQ,벤처기업부,33300,1,550,1.68,32750,34450,32450,128615,4286990575,17887,53715000,KSQ,화장품,Personal Products
214390,KR7214390007,경보제약,KOSPI,,5390,2,-90,-1.64,5470,5470,5330,15241,82030205,1288,23906860,STK,바이오/제약/신약개발,Pharmaceuticals
214420,KR7214420002,토니모리,KOSPI,,9300,1,10,0.11,9170,9420,9090,226780,2097481480,2237,24054799,STK,화장품,Personal Products
214430,KR7214430001,아이쓰리시스템,KOSDAQ,우량기업부,66200,2,-1800,-2.65,67800,68500,65600,17747,1179353750,4704,7106760,KSQ,IT하드웨어/반도체,Electtronic Equipment & Instruments
214450,KR7214450009,파마리서치,KOSDAQ GLOBAL,우량기업부,414500,2,-9000,-2.13,425000,438000,408500,47412,20027380750,43562,10509600,KSQ,바이오/제약/신약개발,Health Care Equipment & Supplies
214680,KR7214680001,디알텍,KOSDAQ,벤처기업부,2030,1,53,2.68,1989,2055,1962,561225,1130680416,1502,74015254,KSQ,진단기기/의료기기,Health Care Equipment & Supplies
215000,KR7215000001,골프존,KOSDAQ GLOBAL,우량기업부,66100,3,0,0.0,65400,66400,65400,5108,337040300,4148,6275415,KSQ,엔터테인먼트,Hotel & Leisure
215200,KR7215200007,메가스터디교육,KOSDAQ GLOBAL,우량기업부,53600,2,-800,-1.47,53900,54600,52900,23386,1251691350,5773,10770887,KSQ,기타,Education
215600,KR7215600008,신라젠,KOSDAQ,중견기업부,3235,1,25,0.78,3235,3335,3180,987790,3211175810,4468,138129836,KSQ,바이오/제약/신약개발,Biotechnology
216080,KR7216080002,제테마,KOSDAQ,우량기업부,7440,2,-150,-1.98,7550,7550,7260,59918,442175760,2666,35844518,KSQ,헬스케어,Health Care Equipment & Supplies
217270,KR7217270008,넵튠,KOSDAQ,중견기업부,6680,2,-120,-1.76,6890,6910,6650,86485,583413615,3119,46701643,KSQ,게임,Game Software
217730,KR7217730001,강스템바이오텍,KOSDAQ,기술성장기업부,2060,2,-30,-1.44,2085,2085,2015,350397,717131533,1154,56054149,KSQ,바이오/제약/신약개발,Biotechnology
217820,KR7217820000,원익피앤이,KOSDAQ,중견기업부,2390,1,205,9.38,2220,2625,2150,1276500,3119720683,1134,47454559,KSQ,이차전지 장비,Electtronic Equipment & Instruments
