Code,ISU_CD,Name,Market,Dept,Close,ChangeCode,Changes,ChagesRatio,Open,High,Low,Volume,Amount,Marcap,Stocks,MarketId,FICS
102280,KR7102280005,쌍방울,KOSPI,,13450,0,0,0.0,0,0,0,0,0,706,5251842,STK,"Textiles,Apparel"
000230,KR7000230003,일동홀딩스,KOSPI,,6060,2,-20,-0.33,6080,6140,6040,10173,61691510,699,11540400,STK,Pharmaceuticals
092440,KR7092440007,기신정기,KOSPI,,2385,2,-5,-0.21,2390,2395,2370,6575,15650771,696,29200000,STK,Machinery
011300,KR7011300001,성안머티리얼스,KOSPI,,508,2,-9,-1.74,517,529,505,222550,113803270,688,135567675,STK,"Textiles,Apparel"
465770,KR7465770006,STX그린로지스,KOSPI,,9600,1,300,3.23,9270,10100,9150,1284727,12500064660,688,7171032,STK,Marine
000890,KR7000890004,보해양조,KOSPI,,491,1,2,0.41,490,496,486,221221,108766668,683,139120129,STK,Beverages
481850,KR7481850006,신한글로벌액티브리츠,KOSPI,,1568,1,1,0.06,1572,1575,1560,25721,40310423,681,43477664,STK,Real Estate
025750,KR7025750001,한솔홈데코,KOSPI,,845,2,-17,-1.97,862,863,835,599882,505711507,680,80565149,STK,Paper & Forest Products
023350,KR7023350002,한국종합기술,KOSPI,,6190,2,-110,-1.75,6400,6400,6130,150486,934092830,677,10950000,STK,Construction & Engineering
085310,KR7085310001,엔케이,KOSPI,,859,1,6,0.7,849,864,849,82265,70676337,677,78880322,STK,Shipbuilding
005750,KR7005750005,대림바스,KOSPI,,4020,2,-50,-1.23,4050,4070,4010,6028,24349385,670,16672240,STK,Building Products
091090,KR7091090001,세원이앤씨,KOSPI,,1270,0,0,0.0,0,0,0,0,0,669,52754723,STK,Energy Equipment & service
357250,KR7357250000,미래에셋맵스리츠,KOSPI,,2675,2,-5,-0.19,2700,2700,2670,1868,5002729,668,24995105,STK,Real Estate
004060,KR7004060000,SG세계물산,KOSPI,,327,3,0,0.0,326,329,323,305298,99548079,661,202424960,STK,"Textiles,Apparel"
002760,KR7002760007,보락,KOSPI,,1098,2,-12,-1.08,1104,1116,1091,187643,206520898,657,59900000,STK,Food Products
009770,KR7009770009,삼정펄프,KOSPI,,26100,3,0,0.0,26100,26150,25950,1478,38568200,652,2499971,STK,Household Products
003010,KR7003010006,혜인,KOSPI,,5130,1,50,0.98,5060,5140,5040,32426,165818915,652,12712747,STK,Machinery
000850,KR7000850008,화천기공,KOSPI,,29450,1,300,1.03,29150,29650,28950,2825,82854500,647,2200000,STK,Machinery
003560,KR7003560000,IHQ,KOSPI,,10760,0,0,0.0,0,0,0,0,0,646,6010174,STK,Media
055490,KR7055490007,테이팩스,KOSPI,,13530,1,20,0.15,13570,13660,13480,1568,21276930,645,4769650,STK,Electtronic Equipment & Instruments
155660,KR7155660004,DSR,KOSPI,,4025,2,-125,-3.01,4150,4150,3960,66941,269347257,644,16000000,STK,Metal & Mining
134790,KR7134790005,시디즈,KOSPI,,31750,1,1700,5.66,30000,32300,30000,11910,369897450,635,2000000,STK,Household Durables
008250,KR7008250003,이건산업,KOSPI,,5770,2,-30,-0.52,5770,5840,5620,31439,180631380,631,10952635,STK,Paper & Forest Products
041650,KR7041650003,상신브레이크,KOSPI,,2910,2,-30,-1.02,2935,2950,2890,17884,52216035,624,21471450,STK,Auto Components
075180,KR7075180000,새론오토모티브,KOSPI,,3250,1,5,0.15,3240,3340,3230,4721,15455535,624,19200000,STK,Auto Components
001550,KR7001550003,조비,KOSPI,,11950,1,170,1.44,11760,12150,11720,48610,579784055,620,5192239,STK,Chemicals
001210,KR7001210004,금호전기,KOSPI,,1072,1,62,6.14,1020,1135,1020,858575,943496530,616,57472957,STK,Display and Display accessory
092780,KR7092780006,동양피스톤,KOSPI,,4665,2,-35,-0.74,4660,4790,4605,15952,74544280,614,13168460,STK,Auto Components
017040,KR7017040007,광명전기,KOSPI,,1413,1,12,0.86,1410,1424,1391,76339,107812882,612,43337615,STK,Electrical Equipment
009180,KR7009180001,한솔로지스틱스,KOSPI,,2170,3,0,0.0,2170,2180,2160,28547,62001557,610,28155825,STK,Road & Rail
004410,KR7004410007,서울식품,KOSPI,,163,2,-3,-1.81,166,168,160,6254462,1021982344,610,374755559,STK,Food Products
058730,KR7058730003,다스코,KOSPI,,3195,1,50,1.59,3175,3240,3150,147239,470077166,600,18796941,STK,Building Products
378850,KR7378850002,화승알앤에이,KOSPI,,3155,2,-5,-0.16,3160,3205,3140,27382,86790895,599,18993623,STK,Auto Components
109070,KR7109070003,주성코퍼레이션,KOSPI,,1115,1,194,21.06,929,1148,921,7870310,8520571860,588,52810230,STK,Commuications Equipment
021050,KR7021050000,서원,KOSPI,,1223,1,1,0.08,1222,1230,1214,40900,50012867,580,47474590,STK,Metal & Mining
001620,KR7001620004,케이비아이동국실업,KOSPI,,518,1,5,0.97,513,518,511,37772,19461505,576,111293031,STK,Auto Components
023810,KR7023810005,인팩,KOSPI,,5660,3,0,0.0,5660,5700,5600,4259,24019310,566,10000000,STK,Auto Components
008870,KR7008870008,금비,KOSPI,,56100,1,1400,2.56,56300,56500,54800,1510,84124500,561,1000000,STK,Containers & Packaging
000650,KR7000650002,천일고속,KOSPI,,39200,1,200,0.51,39000,39500,39000,10,391850,560,1429220,STK,Road & Rail
008600,KR7008600009,윌비스,KOSPI,,823,2,-24,-2.83,849,867,813,1628358,1357853567,553,67236039,STK,"Textiles,Apparel"
027740,KR7027740000,마니커,KOSPI,,866,2,-3,-0.35,874,874,862,58477,50633734,550,63511228,STK,Food Products
017180,KR7017180001,명문제약,KOSPI,,1607,3,0,0.0,1608,1610,1555,22744,36229755,545,33953454,STK,Pharmaceuticals
118000,KR7118000009,메타케어,KOSPI,,329,1,2,0.61,331,335,323,824922,271613300,542,164777364,STK,Pharmaceuticals
007610,KR7007610009,선도전기,KOSPI,,3000,0,0,0.0,0,0,0,0,0,540,18000000,STK,Electrical Equipment
069730,KR7069730000,DSR제강,KOSPI,,3750,2,-105,-2.72,3855,3865,3625,46025,171781713,540,14400000,STK,Metal & Mining
004440,KR7004440004,삼일씨엔에스,KOSPI,,4200,1,165,4.09,4000,4395,4000,85512,361752465,534,12731947,STK,Construction Materials
002410,KR7002410009,범양건영,KOSPI,,1935,0,0,0.0,0,0,0,0,0,531,27479820,STK,Construction & Engineering
002220,KR7002220002,한일철강,KOSPI,,1953,2,-14,-0.71,1951,1977,1943,13502,26385500,521,26697460,STK,Metal & Mining
019180,KR7019180009,티에이치엔,KOSPI,,2895,2,-20,-0.69,2915,2925,2890,62632,182305899,521,18000000,STK,Auto Components
006740,KR7006740005,영풍제지,KOSPI,,929,2,-17,-1.8,947,952,926,264257,247269640,519,55907218,STK,Paper & Forest Products
011090,KR7011090008,에넥스,KOSPI,,857,2,-40,-4.46,920,945,850,782508,681275752,514,59991641,STK,Household Durables
026940,KR7026940007,부국철강,KOSPI,,2550,1,25,0.99,2520,2565,2520,71380,181836395,510,20000000,STK,Metal & Mining
003080,KR7003080009,성보화학,KOSPI,,2530,1,5,0.2,2530,2535,2515,5046,12759310,506,20020000,STK,Chemicals
446070,KR7446070005,유니드비티플러스,KOSPI,,4770,2,-110,-2.25,5000,5000,4620,318079,1524094613,506,10611215,STK,Building Products
023960,KR7023960008,에쓰씨엔지니어링,KOSPI,,1441,2,-23,-1.57,1497,1497,1436,274955,402195362,505,35058587,STK,Construction & Engineering
002360,KR7002360006,SH에너지화학,KOSPI,,454,3,0,0.0,455,459,451,50728,23004729,504,111133730,STK,Chemicals
008420,KR7008420002,문배철강,KOSPI,,2460,2,-35,-1.4,2500,2510,2455,75308,186796090,504,20503505,STK,Metal & Mining
196170,KR7196170005,알테오젠,KOSDAQ GLOBAL,기술성장기업부,389000,2,-4000,-1.02,391500,393000,386500,133549,52023987750,207410,53318828,KSQ,Biotechnology
247540,KR7247540008,에코프로비엠,KOSDAQ GLOBAL,우량기업부,95500,2,-1000,-1.04,95600,97700,95400,111124,10705249000,93400,97801344,KSQ,Electtronic Equipment & Instruments
028300,KR7028300002,HLB,KOSDAQ,중견기업부,53500,2,-1500,-2.73,54500,54500,53300,269825,14539188300,70312,131425086,KSQ,Health Care Equipment & Supplies
086520,KR7086520004,에코프로,KOSDAQ,우량기업부,47600,2,-400,-0.83,47550,48450,47400,251132,12011617875,63373,133138340,KSQ,Electtronic Equipment & Instruments
277810,KR7277810008,레인보우로보틱스,KOSDAQ,기술성장기업부,284000,1,4500,1.61,280000,289000,278000,104422,29780131750,55095,19399858,KSQ,Machinery
145020,KR7145020004,휴젤,KOSDAQ GLOBAL,우량기업부,349000,1,9000,2.65,340000,350500,338000,46168,15938179750,43988,12604033,KSQ,Biotechnology
214150,KR7214150005,클래시스,KOSDAQ GLOBAL,우량기업부,62900,2,-300,-0.47,62800,63200,62100,50714,3180343450,41203,65505659,KSQ,Health Care Equipment & Supplies
087010,KR7087010005,펩트론,KOSDAQ,기술성장기업부,175600,2,-4500,-2.5,177900,179200,172900,216571,38108607750,40910,23297350,KSQ,Biotechnology
141080,KR7141080002,리가켐바이오,KOSDAQ GLOBAL,기술성장기업부,107000,2,-2100,-1.92,108400,109400,106700,105553,11366964800,39173,36610338,KSQ,Pharmaceuticals
214450,KR7214450009,파마리서치,KOSDAQ GLOBAL,우량기업부,359000,2,-8500,-2.31,365000,366000,357500,38807,13977848250,37729,10509600,KSQ,Health Care Equipment & Supplies
950160,KR8840120008,코오롱티슈진,KOSDAQ,외국기업(소속부없음),44100,2,-1350,-2.97,45350,45450,43700,168329,7485983475,35951,81523780,KSQ,Biotechnology
000250,KR7000250001,삼천당제약,KOSDAQ,중견기업부,146800,2,-6800,-4.43,152000,152200,146200,145673,21730539100,34435,23457472,KSQ,Pharmaceuticals
298380,KR7298380007,에이비엘바이오,KOSDAQ,기술성장기업부,63800,2,-900,-1.39,64200,65400,63100,517905,33291137250,30960,48528007,KSQ,Biotechnology
058470,KR7058470006,리노공업,KOSDAQ GLOBAL,우량기업부,172300,0,0,0.0,0,0,0,0,0,26262,15242370,KSQ,Semiconductors & Semiconductor Equipment
041510,KR7041510009,에스엠,KOSDAQ,우량기업부,113000,2,-3300,-2.84,116400,117500,111600,72903,8337432800,25870,22894690,KSQ,Media
035900,KR7035900000,JYP Ent.,KOSDAQ GLOBAL,우량기업부,62400,2,-900,-1.42,64100,64200,62200,206840,13028783350,22172,35532492,KSQ,Media
263750,KR7263750002,펄어비스,KOSDAQ GLOBAL,우량기업부,33800,1,50,0.15,33500,34400,33500,62933,2137861225,21715,64247855,KSQ,Game Software
310210,KR7310210000,보로노이,KOSDAQ,기술성장기업부,115700,2,-1800,-1.53,118000,119800,115700,80939,9515604550,21275,18388449,KSQ,Pharmaceuticals
068760,KR7068760008,셀트리온제약,KOSDAQ,우량기업부,47050,2,-150,-0.32,46900,47750,46800,36400,1719874775,20548,43673278,KSQ,Pharmaceuticals
257720,KR7257720003,실리콘투,KOSDAQ,벤처기업부,33000,2,-850,-2.51,33750,34050,32500,496767,16426166775,20186,61171908,KSQ,Internet Retail
403870,KR7403870009,HPSP,KOSDAQ GLOBAL,중견기업부,24000,2,-300,-1.23,24100,24900,23900,212463,5181745175,20039,83498568,KSQ,Semiconductors & Semiconductor Equipment
036930,KR7036930006,주성엔지니어링,KOSDAQ GLOBAL,우량기업부,36150,1,1150,3.29,34650,36700,34500,509525,18380823650,17087,47268321,KSQ,Semiconductors & Semiconductor Equipment
007390,KR7007390008,네이처셀,KOSDAQ,중견기업부,25900,2,-700,-2.63,26350,27300,25850,416352,11015366575,16668,64357156,KSQ,Biotechnology
065350,KR7065350001,신성델타테크,KOSDAQ,우량기업부,60100,2,-300,-0.5,61000,61300,59700,62135,3757310450,16517,27483948,KSQ,Household Durables
348370,KR7348370008,엔켐,KOSDAQ,벤처기업부,77900,2,-3200,-3.95,79500,81100,77100,136591,10729859350,16510,21194303,KSQ,Electtronic Equipment & Instruments
328130,KR7328130000,루닛,KOSDAQ,기술성장기업부,53300,2,-700,-1.3,54900,55700,53200,149886,8128003250,15454,28995240,KSQ,Health Care Equipment & Supplies
237690,KR7237690003,에스티팜,KOSDAQ GLOBAL,우량기업부,75600,2,-1000,-1.31,76100,76500,75100,22641,1713283550,15235,20152888,KSQ,Pharmaceuticals
005290,KR7005290002,동진쎄미켐,KOSDAQ,우량기업부,29400,1,1700,6.14,27450,29750,27450,548391,15992194600,15115,51414494,KSQ,Semiconductors & Semiconductor Equipment
082270,KR7082270000,젬백스,KOSDAQ,벤처기업부,35125,1,325,0.93,34500,35450,33400,167564,5716267475,14543,41406061,KSQ,Semiconductors & Semiconductor Equipment
039030,KR7039030002,이오테크닉스,KOSDAQ GLOBAL,우량기업부,117000,1,1200,1.04,114600,121100,114500,56484,6681518750,14413,12319550,KSQ,Semiconductors & Semiconductor Equipment
140860,KR7140860008,파크시스템스,KOSDAQ,우량기업부,204000,1,8300,4.24,194500,210000,194500,25075,5130613200,14259,6989977,KSQ,Electtronic Equipment & Instruments
042000,KR7042000000,카페24,KOSDAQ,기술성장기업부,58000,2,-1000,-1.69,59500,60000,57600,79450,4662448800,14066,24253054,KSQ,Internet Services
357780,KR7357780006,솔브레인,KOSDAQ,우량기업부,175700,1,700,0.4,173900,178200,173900,18795,3311431700,13666,7778566,KSQ,Semiconductors & Semiconductor Equipment
214370,KR7214370009,케어젠,KOSDAQ,벤처기업부,25100,2,-450,-1.76,25300,25500,24950,23556,592841375,13482,53715000,KSQ,Personal Products
096530,KR7096530001,씨젠,KOSDAQ,우량기업부,25350,1,300,1.2,24850,25700,24850,181239,4603041550,13239,52225994,KSQ,Health Care Equipment & Supplies
018290,KR7018290007,브이티,KOSDAQ,우량기업부,36400,2,-50,-0.14,36550,37850,36150,384048,14234328725,13030,35798007,KSQ,Personal Products
253450,KR7253450001,스튜디오드래곤,KOSDAQ GLOBAL,우량기업부,43150,2,-1550,-3.47,44700,44700,43100,52121,2278131025,12970,30058498,KSQ,Media
078600,KR7078600004,대주전자재료,KOSDAQ,우량기업부,80700,2,-500,-0.62,80600,81900,80500,43533,3527383350,12492,15480593,KSQ,Electtronic Equipment & Instruments
035760,KR7035760008,CJ ENM,KOSDAQ GLOBAL,중견기업부,55300,2,-1000,-1.78,55800,56700,55100,31664,1763566200,12126,21929154,KSQ,Media
122870,KR7122870009,와이지엔터테인먼트,KOSDAQ GLOBAL,우량기업부,64000,2,-2800,-4.19,66200,67000,63800,140312,9138446950,11962,18691049,KSQ,Media
086900,KR7086900008,메디톡스,KOSDAQ,우량기업부,162700,2,-600,-0.37,163800,165200,160300,22242,3625557450,11874,7298497,KSQ,Biotechnology
089030,KR7089030001,테크윙,KOSDAQ,우량기업부,31100,2,-450,-1.43,31250,32650,30950,295432,9356043450,11616,37353645,KSQ,Semiconductors & Semiconductor Equipment
039200,KR7039200001,오스코텍,KOSDAQ,벤처기업부,30350,2,-50,-0.16,30300,30750,30100,66867,2030080650,11608,38248176,KSQ,Health Care Equipment & Supplies
293490,KR7293490009,카카오게임즈,KOSDAQ GLOBAL,우량기업부,13450,2,-140,-1.03,13470,13600,13360,62023,837660890,11145,82866437,KSQ,Game Software
140410,KR7140410002,메지온,KOSDAQ,중견기업부,37100,1,50,0.13,37050,38000,36750,65877,2452790950,11132,30007340,KSQ,Food Products
178320,KR7178320008,서진시스템,KOSDAQ,우량기업부,19620,2,-290,-1.46,19990,20050,19570,85301,1688142120,11035,56247954,KSQ,Electtronic Equipment & Instruments
240810,KR7240810002,원익IPS,KOSDAQ GLOBAL,우량기업부,22300,2,-200,-0.89,22300,22950,22200,95371,2148956725,10945,49083901,KSQ,Semiconductors & Semiconductor Equipment
095340,KR7095340006,ISC,KOSDAQ,우량기업부,49950,1,1150,2.36,48500,50700,48400,94982,4732123725,10587,21197058,KSQ,Semiconductors & Semiconductor Equipment
195940,KR7195940002,HK이노엔,KOSDAQ GLOBAL,중견기업부,37250,2,-150,-0.4,37750,37850,37200,56236,2110730250,10552,28329891,KSQ,Pharmaceuticals
226950,KR7226950004,올릭스,KOSDAQ,기술성장기업부,51200,1,300,0.59,52500,54100,50900,703289,36933623500,10124,19775322,KSQ,Biotechnology
376300,KR7376300000,디어유,KOSDAQ,기술성장기업부,41400,2,-1500,-3.5,42500,43250,41300,86731,3650216825,9827,23738406,KSQ,Internet Services
160190,KR7160190005,하이젠알앤엠,KOSDAQ,중견기업부,31650,1,450,1.44,31250,32150,31000,51548,1624835400,9776,30888000,KSQ,Machinery
064760,KR7064760002,티씨케이,KOSDAQ GLOBAL,우량기업부,83400,1,400,0.48,82300,84900,82100,11997,1004125700,9736,11675000,KSQ,Semiconductors & Semiconductor Equipment
112040,KR7112040001,위메이드,KOSDAQ,중견기업부,28650,2,-700,-2.39,28850,29050,28450,69247,1989637675,9726,33948483,KSQ,Game Software
137400,KR7137400008,피엔티,KOSDAQ GLOBAL,우량기업부,40050,2,-300,-0.74,40150,41000,39900,47724,1925687600,9509,23743086,KSQ,Electtronic Equipment & Instruments
067160,KR7067160002,SOOP,KOSDAQ GLOBAL,우량기업부,80600,2,-900,-1.1,81100,82300,80400,22391,1821179000,9264,11494767,KSQ,Internet Services
098460,KR7098460009,고영,KOSDAQ,우량기업부,13190,2,-20,-0.15,13130,13455,13090,396075,5245720105,9055,68654755,KSQ,Electtronic Equipment & Instruments
281740,KR7281740001,레이크머티리얼즈,KOSDAQ,우량기업부,13550,1,260,1.96,13200,13870,13130,236226,3218641470,8906,65730548,KSQ,Chemicals
358570,KR7358570000,지아이이노베이션,KOSDAQ,기술성장기업부,15630,2,-350,-2.19,15850,16100,15510,515294,8133885625,8754,56012976,KSQ,Biotechnology
388720,KR7388720005,유일로보틱스,KOSDAQ,벤처기업부,75900,2,-800,-1.04,76100,77400,75250,48897,3731702800,8715,11483026,KSQ,Machinery
225570,KR7225570001,넥슨게임즈,KOSDAQ,우량기업부,12710,2,-20,-0.16,12760,13070,12660,177129,2282249525,8370,65860174,KSQ,Game Software
232140,KR7232140004,와이씨,KOSDAQ,우량기업부,10040,2,-70,-0.69,10080,10420,10000,344814,3500555475,8237,82045350,KSQ,Semiconductors & Semiconductor Equipment
204270,KR7204270003,제이앤티씨,KOSDAQ,중견기업부,14170,2,-210,-1.46,14300,14800,14120,136459,1962779815,8197,57848466,KSQ,Mobile phone and Mobile accessory
053800,KR7053800009,안랩,KOSDAQ,우량기업부,72600,2,-6000,-7.63,78200,78200,72300,187279,13888244600,8077,11126506,KSQ,Software
084370,KR7084370006,유진테크,KOSDAQ,우량기업부,33350,2,-150,-0.45,33350,34300,33150,53629,1803717850,7642,22916042,KSQ,Semiconductors & Semiconductor Equipment
031980,KR7031980006,피에스케이홀딩스,KOSDAQ,우량기업부,34650,3,0,0.0,34400,36000,34250,120420,4226939675,7471,21562395,KSQ,Semiconductors & Semiconductor Equipment
067310,KR7067310003,하나마이크론,KOSDAQ,우량기업부,11260,1,430,3.97,10740,11540,10740,645673,7283695305,7462,66271949,KSQ,Semiconductors & Semiconductor Equipment
056190,KR7056190002,에스에프에이,KOSDAQ GLOBAL,우량기업부,20750,2,-150,-0.72,20900,21100,20700,23626,492849200,7451,35908760,KSQ,Machinery
161580,KR7161580006,필옵틱스,KOSDAQ,중견기업부,32500,1,400,1.25,31750,33000,31500,178670,5789402850,7437,22885732,KSQ,Electtronic Equipment & Instruments
067630,KR7067630004,HLB생명과학,KOSDAQ,투자주의환기종목(소속부없음),6100,2,-180,-2.87,6280,6280,6080,241636,1487322395,7435,121895688,KSQ,Distributors
014620,KR7014620009,성광벤드,KOSDAQ,우량기업부,26600,2,-1600,-5.67,27950,28100,26400,252929,6773964400,7428,27928547,KSQ,Machinery
101490,KR7101490001,에스앤에스텍,KOSDAQ,우량기업부,34550,1,400,1.17,34650,36200,34100,239556,8473296100,7411,21451447,KSQ,Semiconductors & Semiconductor Equipment
336570,KR7336570007,원텍,KOSDAQ,기술성장기업부,8160,2,-160,-1.92,8300,8320,8090,448397,3668306415,7290,89340619,KSQ,Health Care Equipment & Supplies
033500,KR7033500000,동성화인텍,KOSDAQ,우량기업부,24200,2,-450,-1.83,24750,24800,23700,295539,7130221975,7257,29989494,KSQ,Chemicals
213420,KR7213420003,덕산네오룩스,KOSDAQ GLOBAL,우량기업부,28550,2,-400,-1.38,28700,29100,28400,25105,720507200,7089,24831179,KSQ,Display and Display accessory
417200,KR7417200003,LS머트리얼즈,KOSDAQ,중견기업부,10330,2,-100,-0.96,10340,10650,10230,96154,998436955,6988,67652659,KSQ,Electtronic Equipment & Instruments
086450,KR7086450004,동국제약,KOSDAQ GLOBAL,우량기업부,15310,1,20,0.13,15300,15480,15220,106051,1632589875,6871,44883735,KSQ,Pharmaceuticals
251970,KR7251970000,펌텍코리아,KOSDAQ,우량기업부,54700,2,-900,-1.62,56900,56900,54200,21760,1194308750,6782,12400000,KSQ,Containers & Packaging
083650,KR7083650002,비에이치아이,KOSDAQ,중견기업부,21600,1,350,1.65,21700,22000,21250,579565,12560386625,6683,30944375,KSQ,Energy Equipment & service
115450,KR7115450009,HLB테라퓨틱스,KOSDAQ,중견기업부,7740,2,-290,-3.61,7960,7960,7710,156288,1224976770,6520,84245931,KSQ,Pharmaceuticals
121600,KR7121600001,나노신소재,KOSDAQ,우량기업부,53100,2,-900,-1.67,53200,54800,53000,18271,981325100,6476,12196078,KSQ,Chemicals
183300,KR7183300003,코미코,KOSDAQ GLOBAL,우량기업부,61900,2,-100,-0.16,62000,64300,61200,90561,5653176700,6475,10460684,KSQ,Semiconductors & Semiconductor Equipment
036830,KR7036830008,솔브레인홀딩스,KOSDAQ GLOBAL,우량기업부,30600,1,100,0.33,30350,30900,30100,22888,697176800,6415,20964056,KSQ,Electtronic Equipment & Instruments
323280,KR7323280008,태성,KOSDAQ,중견기업부,21050,2,-700,-3.22,21700,22150,20900,155765,3344861025,6407,30440730,KSQ,Electtronic Equipment & Instruments
